Date,Time,Transaction Details,Transaction ID,UTR No,Type,Amount,Category,Year,Month
"Dec 01, 2024",02:12 PM,Paid to Abdul Aziz,T2412011412292708904522,563063487427,Debit,100.0,Personal Transfers,2024,2024-12
"Dec 03, 2024",03:59 PM,Paid to SAIFUL ISLAM,T2412031558578903366333,726937461864,Debit,80.0,Personal Transfers,2024,2024-12
"Dec 03, 2024",07:36 PM,Paid to RICHMOND SOFT DRINKING,AC222412031936543280989343,36676801806,Debit,10.0,Food & Dining,2024,2024-12
"Dec 04, 2024",12:57 AM,Paid to **\*\***4386,T2412040057351204963884,178894092406,Debit,500.0,Personal Transfers,2024,2024-12
"Dec 05, 2024",08:48 AM,Paid to kalluri mallikarjuna,T2412050848260081835869,117515364308,Debit,7000.0,Personal Transfers,2024,2024-12
"Dec 05, 2024",04:16 PM,Paid to VIMALESH KUMAR,T2412051616273213854575,591698506710,Debit,30.0,Personal Transfers,2024,2024-12
"Dec 05, 2024",09:20 PM,Paid to BAVIN S,T2412052120039016875431,648984399940,Debit,10.0,Personal Transfers,2024,2024-12
"Dec 08, 2024",11:36 AM,Paid to MORNING STAR BOMBAY SALOON,T2412081136377641978941,228714883797,Debit,120.0,Food & Dining,2024,2024-12
"Dec 08, 2024",01:59 PM,Paid to purti jain,T2412081359338499568486,875359076051,Debit,2000.0,Personal Transfers,2024,2024-12
"Dec 08, 2024",02:01 PM,Paid to purti jain,T2412081401052460154322,412136051534,Debit,100.0,Personal Transfers,2024,2024-12
"Dec 09, 2024",09:12 AM,Paid to Fatima medicals,T2412090912288108898673,336358494496,Debit,6.0,Medical & Health,2024,2024-12
"Dec 09, 2024",05:32 PM,Paid to Royal Mart Supermarket-Richmond Town C2,T2412091732038002749086,755932463452,Debit,109.0,Groceries & Essentials,2024,2024-12
"Dec 09, 2024",09:09 PM,Paid to Sri Brahmalingeswara juice and condiments,T2412092109443568370861,595497954964,Debit,20.0,Food & Dining,2024,2024-12
"Dec 10, 2024",01:33 PM,Paid to Abdul Aziz,T2412101333233382800626,869851358430,Debit,190.0,Personal Transfers,2024,2024-12
"Dec 12, 2024",09:30 AM,Paid to RICHMOND SOFT DRINKING,AC222412120930535464161465,339404126682,Debit,60.0,Food & Dining,2024,2024-12
"Dec 12, 2024",10:16 PM,Paid to Mamtha medical,AC222412122216059922896322,935409050827,Debit,35.0,Medical & Health,2024,2024-12
"Dec 13, 2024",09:39 AM,Paid to Anish Giri,T2412130938570260719971,587568036718,Debit,60.0,Personal Transfers,2024,2024-12
"Dec 13, 2024",01:33 PM,Paid to Shaadi ki biryani,AC222412131333458550939420,426157938200,Debit,80.0,Food & Dining,2024,2024-12
"Dec 13, 2024",11:11 PM,Paid to Anish Giri,T2412132310591252892336,781688207439,Debit,35.0,Personal Transfers,2024,2024-12
"Dec 14, 2024",02:18 PM,Paid to y v tea shop,T2412141418474197504920,914053748312,Debit,40.0,Food & Dining,2024,2024-12
"Dec 16, 2024",10:14 PM,Paid to Hassan Iyangar Bakery,AC222412162214317259296356,499994818872,Debit,40.0,Food & Dining,2024,2024-12
"Dec 19, 2024",08:50 AM,Paid to MEDPLUS ADUGODI,T2412190850414848139663,476293319389,Debit,72.0,Medical & Health,2024,2024-12
"Dec 19, 2024",02:00 PM,Paid to ANIL PRAKASH T V,T2412191359586938905765,985300180283,Debit,240.0,Personal Transfers,2024,2024-12
"Dec 19, 2024",03:20 PM,Paid to Anuyojya House Of Garments,T2412191520259553740678,151414096014,Debit,2150.0,Shopping & E-Commerce,2024,2024-12
"Dec 19, 2024",03:25 PM,Paid to M.S. GENRAL STORE,AC222412191525294085403957,177402893251,Debit,10.0,Personal Transfers,2024,2024-12
"Dec 20, 2024",04:34 PM,Paid to ANIL GOPAL RATHOD,T2412201634151692497974,283889882974,Debit,160.0,Personal Transfers,2024,2024-12
"Dec 20, 2024",10:41 PM,Paid to Anish Giri,T2412202241095719928430,697882949213,Debit,100.0,Personal Transfers,2024,2024-12
"Dec 21, 2024",03:59 PM,Paid to **\*\***8040,T2412211559189451426565,853410082977,Debit,500.0,Personal Transfers,2024,2024-12
"Dec 21, 2024",05:20 PM,Paid to NAVEETA SAINATH PEDNEKAR,T2412211720198356837567,696320564530,Debit,100.0,Personal Transfers,2024,2024-12
"Dec 21, 2024",10:18 PM,Paid to HOTEL MEHMAN NAVAZ RESTAURANT,AC222412212217022398174990,75238697892,Debit,210.0,Food & Dining,2024,2024-12
"Dec 23, 2024",10:51 AM,Paid to Srujan Samal,T2412231051428015469431,270106756083,Debit,40.0,Personal Transfers,2024,2024-12
"Dec 23, 2024",10:01 PM,Paid to MUBEEN TAJ,T2412232201022667584259,409419592678,Debit,140.0,Personal Transfers,2024,2024-12
"Dec 23, 2024",10:09 PM,Paid to Mangalore fresh,AC222412232209547819296342,598480445419,Debit,102.0,Groceries & Essentials,2024,2024-12
"Dec 24, 2024",01:28 PM,Paid to Abdul Aziz,T2412241328329494883257,657431141963,Debit,80.0,Personal Transfers,2024,2024-12
"Dec 27, 2024",09:52 PM,Paid to Darshan hr,T2412272152443285742314,395587709294,Debit,45.0,Personal Transfers,2024,2024-12
"Dec 27, 2024",10:02 PM,Paid to KRISHNA FOOD CORNER,T2412272202366350588916,932481892300,Debit,90.0,Food & Dining,2024,2024-12
"Dec 29, 2024",08:33 AM,Paid to Amazon Bill Pay,APL0194105d7034133b8fb091e44fe0be80,436493747052,Debit,99.0,Shopping & E-Commerce,2024,2024-12
"Dec 31, 2024",02:04 PM,Paid to Royal Mart Supermarket-Richmond Town C2,T2412311404308670042760,210695586521,Debit,269.0,Groceries & Essentials,2024,2024-12
"Jan 01, 2025",12:33 PM,Paid to UPSTOX SECURITIES PVT LTD USCNB AC,T2501011233444729016776,169276838420,Debit,4125.0,Investment,2025,2025-01
"Jan 01, 2025",02:14 PM,Paid to DHANALAKSHMI KUTTY,T2501011414464229850906,145043940399,Debit,140.0,Personal Transfers,2025,2025-01
"Jan 01, 2025",02:19 PM,Paid to ARUL SHIVA FRUIT STALL,AC222501011419201493707509,302617363626,Debit,40.0,Groceries & Essentials,2025,2025-01
"Jan 02, 2025",11:15 AM,Paid to UPSTOX SECURITIES PVT LTD USCNB AC,T2501021115449843786849,131425874271,Debit,4400.0,Investment,2025,2025-01
"Jan 02, 2025",11:38 AM,Paid to Abdul Aziz,T2501021138064940395916,263475770034,Debit,1151.0,Personal Transfers,2025,2025-01
"Jan 02, 2025",11:42 AM,Paid to Srujan Samal,T2501021142224263786763,818279073281,Debit,80.0,Personal Transfers,2025,2025-01
"Jan 02, 2025",11:48 AM,Paid to soubhagya prusty,T2501021148123202726913,994171038742,Debit,145.0,Personal Transfers,2025,2025-01
"Jan 03, 2025",01:23 PM,Paid to Koshys Bakery,T2501031323165217098639,467552200074,Debit,160.0,Food & Dining,2025,2025-01
"Jan 04, 2025",05:22 PM,Paid to kalluri mallikarjuna,T2501041722493114568038,110231104958,Debit,7000.0,Personal Transfers,2025,2025-01
"Jan 05, 2025",11:43 AM,Paid to Mangalore fresh,AC222501051143426591881468,605306071919,Debit,121.0,Groceries & Essentials,2025,2025-01
"Jan 06, 2025",09:09 AM,Paid to **\*\***8721,T2501060909435811002822,41994719046,Debit,5.0,Personal Transfers,2025,2025-01
"Jan 06, 2025",12:21 PM,Paid to UPSTOX SECURITIES PVT LTD USCNB AC,T2501061221219327848866,857013260976,Debit,3987.0,Investment,2025,2025-01
"Jan 07, 2025",08:22 PM,Paid to Momos,AC222501072022118485403590,496564593027,Debit,60.0,Food & Dining,2025,2025-01
"Jan 09, 2025",01:48 PM,Paid to Abdul Aziz,T2501091348233293964253,998963279211,Debit,40.0,Personal Transfers,2025,2025-01
"Jan 11, 2025",05:36 PM,Paid to Jio Prepaid Recharges,T2501111736413148233328,381794517403,Debit,479.0,Mobile Recharge,2025,2025-01
"Jan 11, 2025",09:54 PM,Paid to SAIF SHARIF,T2501112154056746348234,57690907141,Debit,1470.0,Personal Transfers,2025,2025-01
"Jan 13, 2025",01:33 PM,Paid to ABDUL AZIZ,T2501131333317290504247,617981079242,Debit,240.0,Personal Transfers,2025,2025-01
"Jan 13, 2025",10:39 PM,Paid to KRISHNA KSHETRI,T2501132239027321607208,245491580167,Debit,50.0,Personal Transfers,2025,2025-01
"Jan 14, 2025",12:35 PM,Paid to Mangalore fresh,AC222501141235356019634201,361510025328,Debit,73.0,Groceries & Essentials,2025,2025-01
"Jan 14, 2025",09:35 PM,Paid to **\*\***5166,T2501142135118122542307,377656342602,Debit,80.0,Personal Transfers,2025,2025-01
"Jan 15, 2025",01:35 PM,Paid to soubhagya prusty,T2501151335408782785141,525180952704,Debit,40.0,Personal Transfers,2025,2025-01
"Jan 15, 2025",11:57 PM,Paid to Myntra,OM2501152357351140230596,503159503457,Debit,591.0,Shopping & E-Commerce,2025,2025-01
"Jan 16, 2025",12:00 AM,Paid to Myntra,OM2501160000204280230631,206670790482,Debit,1821.0,Shopping & E-Commerce,2025,2025-01
"Jan 16, 2025",08:48 AM,Paid to BMTC BUS KA51AJ6376,T2501160848231051715048,205754081744,Debit,12.0,Transport & Fuel,2025,2025-01
"Jan 16, 2025",07:36 PM,Paid to BMTC BUS KA57F0398,T2501161936385959958525,891515538402,Debit,6.0,Transport & Fuel,2025,2025-01
"Jan 17, 2025",06:17 PM,Paid to BMTC BUS KA57F4732,T2501171817218660401816,290164877385,Debit,30.0,Transport & Fuel,2025,2025-01
"Jan 17, 2025",06:38 PM,Paid to y v tea shop,T2501171838193097963244,39971524298,Debit,30.0,Food & Dining,2025,2025-01
"Jan 18, 2025",03:17 PM,Paid to Flipkart,OM2501181517025810319286,167541970601,Debit,1042.0,Shopping & E-Commerce,2025,2025-01
"Jan 18, 2025",03:46 PM,Paid to MORNING STAR BOMBAY SALOON,T2501181546300539687267,168500520543,Debit,120.0,Food & Dining,2025,2025-01
"Jan 18, 2025",08:12 PM,Paid to Amazon Pay,T2501182011568354278878,291662223522,Debit,849.0,Shopping & E-Commerce,2025,2025-01
"Jan 18, 2025",08:21 PM,Paid to Flipkart,OM2501182021461570319032,394380286270,Debit,842.0,Shopping & E-Commerce,2025,2025-01
"Jan 20, 2025",01:43 PM,Paid to Srujan Samal,T2501201343196941664241,239390574217,Debit,80.0,Personal Transfers,2025,2025-01
"Jan 20, 2025",08:30 PM,Paid to Flipkart,OM2501202030204958894250,961489886893,Debit,559.0,Shopping & E-Commerce,2025,2025-01
"Jan 21, 2025",08:35 AM,Paid to BMTC BUS KA57F5853,T2501210835024904734285,502219534095,Debit,12.0,Transport & Fuel,2025,2025-01
"Jan 21, 2025",01:38 PM,Paid to Shaadi ki biryani,AC222501211338428028939462,802574881537,Debit,390.0,Food & Dining,2025,2025-01
"Jan 21, 2025",04:26 PM,Paid to VIMALESH KUMAR,T2501211626537823616742,309946959751,Debit,60.0,Personal Transfers,2025,2025-01
"Jan 21, 2025",08:44 PM,Paid to Mangalore fresh,AC222501212044439188939979,142235128371,Debit,149.0,Groceries & Essentials,2025,2025-01
"Jan 23, 2025",09:10 AM,Paid to Fatima medicals,T2501230910045296324902,832435858454,Debit,10.0,Medical & Health,2025,2025-01
"Jan 23, 2025",01:26 PM,Paid to soubhagya prusty,T2501231326057463382086,138363543199,Debit,55.0,Personal Transfers,2025,2025-01
"Jan 23, 2025",08:57 PM,Paid to BMTC BUS KA51AJ6392,T2501232056568170726375,34693897723,Debit,6.0,Transport & Fuel,2025,2025-01
"Jan 24, 2025",08:55 AM,Paid to CAO FA BMTC BANGALORE,T2501240855157850228285,281712492508,Debit,6.0,Transport & Fuel,2025,2025-01
"Jan 24, 2025",12:47 PM,Paid to Amazon Pay,T2501241247086983289249,779852691808,Debit,599.0,Shopping & E-Commerce,2025,2025-01
"Jan 25, 2025",07:21 PM,Paid to Meesho,OM2501251921205212589139,505864687709,Debit,212.0,Shopping & E-Commerce,2025,2025-01
"Jan 26, 2025",12:23 PM,Paid to Amazon India,T2501261223112959893731,925739954610,Debit,595.0,Shopping & E-Commerce,2025,2025-01
"Jan 26, 2025",01:45 PM,Paid to SAIBAL MANDAL,T2501261345534442974896,597788450959,Debit,70.0,Personal Transfers,2025,2025-01
"Jan 26, 2025",01:52 PM,Paid to Mangalore fresh,AC222501261352248558181659,924513640738,Debit,44.0,Groceries & Essentials,2025,2025-01
"Jan 26, 2025",08:05 PM,Paid to Zudio Koramangla Z017,T2501262005152396446226,828175001918,Debit,1335.0,Shopping & E-Commerce,2025,2025-01
"Jan 26, 2025",08:18 PM,Paid to STAR BAZAAR,T2501262017550798765603,570149399908,Debit,1037.0,Groceries & Essentials,2025,2025-01
"Jan 26, 2025",09:51 PM,Paid to SAIBAL MANDAL,T2501262151084904008169,666342829661,Debit,130.0,Personal Transfers,2025,2025-01
"Jan 27, 2025",01:19 PM,Paid to Srujan Samal,T2501271319315030867750,78459919319,Debit,50.0,Personal Transfers,2025,2025-01
"Jan 27, 2025",01:20 PM,Paid to soubhagya prusty,T2501271320410498446546,17880904344,Debit,500.0,Personal Transfers,2025,2025-01
"Jan 28, 2025",08:46 AM,Paid to BMTC BUS KA57F3469,T2501280846266534144910,928538371391,Debit,6.0,Transport & Fuel,2025,2025-01
"Jan 28, 2025",01:29 PM,Paid to Srujan Samal,T2501281329433080621712,659515223060,Debit,80.0,Personal Transfers,2025,2025-01
"Jan 29, 2025",08:47 AM,Paid to BMTC BUS KA51AJ6902,T2501290846598980171492,168367449658,Debit,6.0,Transport & Fuel,2025,2025-01
"Jan 29, 2025",06:24 PM,Paid to BMTC BUS KA51AJ7201,T2501291824155080749908,272331291942,Debit,30.0,Transport & Fuel,2025,2025-01
"Jan 30, 2025",08:46 AM,Paid to BMTC BUS KA51AJ6902,T2501300846275672272819,531342249991,Debit,12.0,Transport & Fuel,2025,2025-01
"Jan 30, 2025",01:19 PM,Paid to Shaadi ki biryani,AC222501301319129571975973,605613121274,Debit,130.0,Food & Dining,2025,2025-01
"Jan 30, 2025",07:57 PM,Paid to **\*\***5166,T2501301957324295595823,60447946951,Debit,100.0,Personal Transfers,2025,2025-01
"Feb 02, 2025",06:56 PM,Paid to Indian Railways Catering and Tourism Corp Ltd,OM2502021856093761639126,788214164878,Debit,2379.05,Travel & Stays,2025,2025-02
"Feb 03, 2025",08:55 AM,Paid to BMTC BUS KA57F0076,T2502030855421592340865,190662619564,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 03, 2025",06:19 PM,Paid to BMTC BUS KA51AK1287,T2502031819233757149096,999704935510,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 03, 2025",06:49 PM,Paid to Manglore fresh,AC222502031849147784440729,522981393753,Debit,188.0,Groceries & Essentials,2025,2025-02
"Feb 03, 2025",07:02 PM,Paid to Amazon India,T2502031902246309791900,215462598317,Debit,595.0,Shopping & E-Commerce,2025,2025-02
"Feb 03, 2025",09:13 PM,Paid to Sanjay medical and general stores,T2502032113522343240742,873667717244,Debit,38.0,Medical & Health,2025,2025-02
"Feb 04, 2025",01:30 PM,Paid to Shaadi ki biryani,T2502041330273039295396,583205504964,Debit,90.0,Food & Dining,2025,2025-02
"Feb 04, 2025",07:02 PM,Paid to BMTC BUS KA57F2721,T2502041902256459500013,452672082485,Debit,30.0,Transport & Fuel,2025,2025-02
"Feb 04, 2025",07:18 PM,Paid to y v tea shop,T2502041918220144226398,260634954244,Debit,20.0,Food & Dining,2025,2025-02
"Feb 05, 2025",03:16 PM,Paid,OMO2502051516167152575723,316209342169,Debit,929.05,Personal Transfers,2025,2025-02
"Feb 05, 2025",04:54 PM,Paid to FLIPKART INTERNET PVT LTD,APB584405fbaee94978a47fefc3400c59b6,503616497722,Debit,4879.0,Shopping & E-Commerce,2025,2025-02
"Feb 05, 2025",08:15 PM,Paid to kalluri mallikarjuna,T2502052015355303156343,858274660136,Debit,7000.0,Personal Transfers,2025,2025-02
"Feb 05, 2025",09:13 PM,Paid to Juice Bar,AC222502052113333019557965,930373500837,Debit,60.0,Food & Dining,2025,2025-02
"Feb 06, 2025",09:07 AM,Paid to BMTC BUS KA57F0179,T2502060906594832096229,114693074010,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 07, 2025",08:57 AM,Paid to BMTC BUS KA57F5853,T2502070856538736059963,896895672099,Debit,30.0,Transport & Fuel,2025,2025-02
"Feb 07, 2025",01:27 PM,Paid to Shaadi ki biryani,AC222502071327521679083754,21845795382,Debit,40.0,Food & Dining,2025,2025-02
"Feb 07, 2025",08:26 PM,Paid to DODAMMADEVI STORE,AC222502072026220668229834,219439724434,Debit,89.0,Personal Transfers,2025,2025-02
"Feb 08, 2025",11:14 AM,Paid to y v tea shop,T2502081114124095228845,426108790755,Debit,20.0,Food & Dining,2025,2025-02
"Feb 08, 2025",01:55 PM,Paid to PARAMESH MM,T2502081354576136915104,580921900833,Debit,40.0,Personal Transfers,2025,2025-02
"Feb 10, 2025",09:03 AM,Paid to BMTC BUS KA57F2723,T2502100903500577742980,548944440600,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 10, 2025",07:18 PM,Paid to DINESHPRASAD RAMVRUKSH KHARWAR,T2502101918163095339576,185562020152,Debit,45.0,Personal Transfers,2025,2025-02
"Feb 11, 2025",01:40 PM,Paid to Shaadi ki biryani,AC222502111340175059412498,39982887352,Debit,40.0,Food & Dining,2025,2025-02
"Feb 11, 2025",06:59 PM,Paid to BMTC BUS KA57F4619,T2502111859529658195528,28512889429,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 11, 2025",07:19 PM,Paid to Manglore fresh,AC222502111919269528229611,550537564089,Debit,21.0,Groceries & Essentials,2025,2025-02
"Feb 12, 2025",10:35 AM,Paid to UPSTOX SECURITIES PVT LTD USCNB AC,T2502121034594600300745,47976951747,Debit,3128.0,Investment,2025,2025-02
"Feb 12, 2025",01:37 PM,Paid to Shaadi ki biryani,AC222502121337528399083809,822969823363,Debit,90.0,Food & Dining,2025,2025-02
"Feb 13, 2025",01:25 PM,Paid to Shaadi ki biryani,AC222502131325063637937452,683913260092,Debit,50.0,Food & Dining,2025,2025-02
"Feb 14, 2025",09:16 AM,Paid to BMTC BUS KA57F6024,T2502140915567745138847,623491966796,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 15, 2025",01:53 PM,Paid to Manglore fresh,AC222502151353464354723488,627418996250,Debit,154.0,Groceries & Essentials,2025,2025-02
"Feb 17, 2025",08:58 AM,Paid to BMTC BUS KA57F5853,T2502170858462083547337,866835153938,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 17, 2025",07:21 PM,Paid to BMTC BUS KA51AJ6164,T2502171921054478174275,928845035260,Debit,18.0,Transport & Fuel,2025,2025-02
"Feb 18, 2025",08:44 AM,Paid to BMTC BUS KA51AJ6376,T2502180844114385660940,105847647356,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 18, 2025",07:20 PM,Paid to BMTC BUS KA57F3840,T2502181920284015097264,800757235907,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 18, 2025",07:36 PM,Paid to Sushil Pan Shop,AC222502181936293150041175,220373143987,Debit,10.0,Groceries & Essentials,2025,2025-02
"Feb 19, 2025",08:45 AM,Paid to BMTC BUS KA57F3469,T2502190845418838591542,439470252489,Debit,18.0,Transport & Fuel,2025,2025-02
"Feb 19, 2025",01:21 PM,Paid to Shaadi ki biryani,AC222502191321236957788250,651518362321,Debit,100.0,Food & Dining,2025,2025-02
"Feb 19, 2025",06:53 PM,Paid to BMTC BUS KA01F9394,T2502191853426953634352,14832129694,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 19, 2025",08:45 PM,Paid to Mangalore fresh,AC222502192045379779083375,825278529513,Debit,145.0,Groceries & Essentials,2025,2025-02
"Feb 20, 2025",08:56 AM,Paid to BMTC BUS KA51AJ6376,T2502200856484914538717,23481233409,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 20, 2025",01:38 PM,Paid to Shaadi ki biryani,AC222502201338403168248473,581640961869,Debit,120.0,Food & Dining,2025,2025-02
"Feb 21, 2025",01:35 PM,Paid to Shaadi ki biryani,AC222502211335440761416263,751737021484,Debit,50.0,Food & Dining,2025,2025-02
"Feb 22, 2025",10:11 AM,Paid to SUNITHA,T2502221011296994167991,628190301653,Debit,20.0,Personal Transfers,2025,2025-02
"Feb 22, 2025",06:14 PM,Paid to MANGALA R,T2502221814089165656975,116264043515,Debit,72.0,Personal Transfers,2025,2025-02
"Feb 24, 2025",01:27 PM,Paid to Shaadi ki biryani,T2502241327223310847958,65503029598,Debit,40.0,Food & Dining,2025,2025-02
"Feb 24, 2025",05:31 PM,Paid to DINESHPRASAD RAMVRUKSH KHARWAR,T2502241731126618861706,936054899379,Debit,80.0,Personal Transfers,2025,2025-02
"Feb 24, 2025",08:39 PM,Paid to BMTC BUS KA51AJ6392,T2502242039329088861653,607668295646,Debit,12.0,Transport & Fuel,2025,2025-02
"Feb 24, 2025",10:18 PM,Paid to SAIBAL MANDAL,T2502242218005389578517,89182224334,Debit,60.0,Personal Transfers,2025,2025-02
"Feb 24, 2025",10:26 PM,Paid to Mangalore fresh,AC222502242226010261340741,320936201702,Debit,251.0,Groceries & Essentials,2025,2025-02
"Feb 25, 2025",08:57 AM,Paid to BMTC BUS KA57F0179,T2502250857075488079828,149114807824,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 25, 2025",01:30 PM,Paid to Shaadi ki biryani,T2502251330289546310506,651117690913,Debit,40.0,Food & Dining,2025,2025-02
"Feb 26, 2025",08:56 AM,Paid to Ramchandra Yadav,T2502260856354865907877,91470891391,Debit,5.0,Personal Transfers,2025,2025-02
"Feb 26, 2025",09:18 AM,Paid to BMTC BUS KA57F6024,T2502260918037936634505,578681071837,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 27, 2025",09:16 AM,Paid to BMTC BUS KA57F3409,T2502270916167713862701,532352347235,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 27, 2025",01:34 PM,Paid to Shaadi ki biryani,AC222502271334406104556763,306367972223,Debit,40.0,Food & Dining,2025,2025-02
"Feb 27, 2025",06:56 PM,Paid to BMTC BUS KA51AJ7201,T2502271856181457336650,14284169912,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 28, 2025",09:02 AM,Paid to BMTC BUS KA57F0076,T2502280901577079357079,388763405431,Debit,6.0,Transport & Fuel,2025,2025-02
"Feb 28, 2025",01:33 PM,Paid to Gaythri Hotel,T2502281333445587270002,913837233577,Debit,55.0,Food & Dining,2025,2025-02
"Mar 01, 2025",05:15 PM,Paid to MORNING STAR BOMBAY SALOON,T2503011715137467531605,867881122827,Debit,120.0,Food & Dining,2025,2025-03
"Mar 02, 2025",06:25 PM,Paid to **\*\***5166,T2503021825433859542530,972241776529,Debit,910.0,Personal Transfers,2025,2025-03
"Mar 02, 2025",08:57 PM,Paid to Sri Brahmalingeswara juice and condiments,T2503022057491331963147,651334705062,Debit,15.0,Food & Dining,2025,2025-03
"Mar 03, 2025",09:27 AM,Paid to BMTC BUS KA57F2723,T2503030927465210047029,585859643652,Debit,6.0,Transport & Fuel,2025,2025-03
